Ano,Evento,Link,haveSite,haveProgram,haveVideo,haveSlide,considered
2022,Washington - United States,https://devopsdays.org/events/2022-washington-dc/program,True,True,False,False,True
2022,Chicago - United States,https://devopsdays.org/events/2022-chicago/program,True,True,True,False,True
2022,Berlin - Germany,https://devopsdays.org/events/2022-berlin/program,True,True,False,False,True
2022,Cairo - Egypt,https://devopsdays.org/events/2022-cairo/program,True,False,False,False,True
2022,Portugal - Portugal,https://devopsdays.org/events/2022-portugal/program,True,True,False,False,True
2022,London - United Kingdom,https://devopsdays.org/events/2022-london/program,True,True,False,False,True
2022,Buffalo - United States,https://devopsdays.org/events/2022-buffalo/program,True,True,False,False,True
2022,Houston - United States,https://devopsdays.org/events/2022-houston/program,True,True,False,False,True
2022,Fortaleza - Brazil,https://devopsdays.org/events/2022-fortaleza/program,True,True,False,False,True
2022,La Paz - Mexico,https://devopsdays.org/events/2022-la-paz/program,True,True,False,False,True
2022,Eindhoven - The Netherlands,https://devopsdays.org/events/2022-eindhoven/program,True,True,False,False,True
2022,Tampa Bay - United States,https://devopsdays.org/events/2022-tampa/program,True,True,False,False,True
2022,Warsaw - Poland,https://devopsdays.org/events/2022-warsaw/program,True,True,False,False,True
2022,Montréal - Canada,https://devopsdays.org/events/2022-montreal/program,True,True,False,False,True
2022,Des Moines - United States,https://devopsdays.org/events/2022-des-moines/program,True,False,False,False,True
2022,Oslo - Norway,https://devopsdays.org/events/2022-oslo/program,True,True,False,False,True
2022,Rio de Janeiro - Brazil,https://devopsdays.org/events/2022-rio-de-janeiro/program,True,True,False,False,True
2022,Almaty - Kazakhstan,https://devopsdays.org/events/2022-almaty/program,True,False,False,False,True
2022,Chattanooga - United States,https://devopsdays.org/events/2022-chattanooga/program,True,True,False,False,True
2022,Bengaluru - India,https://devopsdays.org/events/2022-bengaluru/program,True,False,False,False,True
2022,Bogotá - Colombia,https://devopsdays.org/events/2022-bogota/program,True,False,False,False,True
2022,Belém - Brazil,https://devopsdays.org/events/2022-belem/program,True,False,False,False,True
2022,Baku - Azerbaijan,https://devopsdays.org/events/2022-baku/program,True,False,False,False,True
2022,Recife - Brazil,https://devopsdays.org/events/2022-recife/program,True,True,False,False,True
2022,Tel Aviv - Israel,https://devopsdays.org/events/2022-tel-aviv/program,True,True,False,False,True
2023,Goiânia - Brazil,https://devopsdays.org/events/2023-goiania/program,True,True,False,False,True
2023,Los Angeles - United States,https://devopsdays.org/events/2023-los-angeles/program,True,True,True,False,True
2023,Salt Lake City - United States,https://devopsdays.org/events/2023-salt-lake-city/program,True,True,False,False,True
2023,Melbourne - Australia,https://devopsdays.org/events/2023-melbourne/program,True,True,False,False,True
2023,Nashville - United States,https://devopsdays.org/events/2023-nashville/program,True,True,False,False,True
2023,raleigh - United States,https://devopsdays.org/events/2023-raleigh/program,True,True,True,False,True
2023,Tokyo - Japan,https://devopsdays.org/events/2023-tokyo/program,True,False,False,False,True
2023,Birmingham - United Kingdom,https://devopsdays.org/events/2023-birmingham-al/program,True,True,False,False,True
2023,Denver - United States,https://devopsdays.org/events/2023-denver/program,True,True,False,False,True
2023,geneva - Switzerland,https://devopsdays.org/events/2023-geneva/program,True,True,False,False,True
2023,Kraków - Poland,https://devopsdays.org/events/2023-krakow/program,True,True,False,False,True
2023,Cáceres - Spain,https://devopsdays.org/events/2023-caceres/program,True,True,False,False,True
2023,Copenhagen - Denmark,https://devopsdays.org/events/2023-copenhagen/program,True,True,False,False,True
2023,Zurich - Switzerland,https://devopsdays.org/events/2023-zurich/program,True,True,False,False,True
2023,Austin - United States,https://devopsdays.org/events/2023-austin/program,True,False,False,False,True
2023,Aracaju - Brazil,https://devopsdays.org/events/2023-aracaju/program,True,True,False,False,True
2023,Medellín - Colombia,https://devopsdays.org/events/2023-medellin/program,True,False,False,False,True
2023,Juiz de Fora - Brazil,https://devopsdays.org/events/2023-juiz-de-fora/program,True,True,False,False,True
2023,prague - Czechia,https://devopsdays.org/events/2023-prague/program,True,True,False,False,True
2023,Baltimore - United States,https://devopsdays.org/events/2023-baltimore/program,True,True,False,False,True
2023,Phoenix - United States,https://devopsdays.org/events/2023-phoenix/program,True,True,False,False,True
2023,New York City - United States,https://devopsdays.org/events/2023-new-york-city/program,True,True,False,False,True
2023,Birmingham - United Kingdom,https://devopsdays.org/events/2023-birmingham-uk/program,True,True,True,False,True
2023,Amsterdam - The Netherlands,https://devopsdays.org/events/2023-amsterdam/program,True,True,False,False,True
2023,Chicago - United States,https://devopsdays.org/events/2023-organizer-summit/program,True,True,False,False,True
2023,Chicago - United States,https://devopsdays.org/events/2023-chicago/program,True,True,True,False,True
2023,Beijing - China,https://devopsdays.org/events/2023-beijing/program,True,False,False,False,True
2023,Rio de Janeiro - Brazil,https://devopsdays.org/events/2023-rio-de-janeiro/program,True,True,False,False,True
2023,Dallas - United States,https://devopsdays.org/events/2023-dallas/program,True,True,True,False,True
2023,Fortaleza - Brazil,https://devopsdays.org/events/2023-fortaleza/program,True,True,False,False,True
2023,Vilnius - Lithuania,https://devopsdays.org/events/2023-vilnius/program,True,True,False,False,True
2023,Des Moines - United States,https://devopsdays.org/events/2023-des-moines/program,True,False,False,False,True
2023,Almaty - Kazakhstan,https://devopsdays.org/events/2023-almaty/program,True,False,False,False,True
2023,Boise - United States,https://devopsdays.org/events/2023-boise/program,True,True,False,False,True
2023,Washington - United States,https://devopsdays.org/events/2023-washington-dc/program,True,True,False,False,True
2023,Kiev - Ukraine,https://devopsdays.org/events/2023-kyiv/program,True,False,False,False,True
2023,Atlanta - United States,https://devopsdays.org/events/2023-atlanta/program,True,True,False,False,True
2023,Tampa Bay - United States,https://devopsdays.org/events/2023-tampa/program,True,True,False,False,True
2023,London - United Kingdom,https://devopsdays.org/events/2023-london/program,True,True,False,False,True
2023,taipei - Taiwan,https://devopsdays.org/events/2023-taipei/program,True,False,False,False,True
2023,Buffalo - United States,https://devopsdays.org/events/2023-buffalo/program,True,True,False,False,True
2023,Cairo - Egypt,https://devopsdays.org/events/2023-cairo/program,True,False,False,False,True
2023,Ljubljana - Slovenia,https://devopsdays.org/events/2023-ljubljana/program,True,True,False,False,True
2023,Indianapolis - United States,https://devopsdays.org/events/2023-indianapolis/program,True,True,False,False,True
2023,madrid - Spain,https://devopsdays.org/events/2023-madrid/program,True,True,False,False,True
2023,Eindhoven - The Netherlands,https://devopsdays.org/events/2023-eindhoven/program,True,True,False,False,True
2023,Oslo - Norway,https://devopsdays.org/events/2023-oslo/program,True,True,False,False,True
2023,Boston - United States,https://devopsdays.org/events/2023-boston/program,True,True,False,False,True
2023,Detroit - United States,https://devopsdays.org/events/2023-detroit/program,True,True,False,False,True
2023,bogotá - Colombia,https://devopsdays.org/events/2023-bogota/program,True,False,False,False,True
2023,bengaluru - India,https://devopsdays.org/events/2023-bengaluru/program,True,True,False,False,True
2023,La Paz - Mexico,https://devopsdays.org/events/2023-la-paz/program,True,True,False,False,True
2023,Montréal - Canada,https://devopsdays.org/events/2023-montreal/program,True,False,False,False,True
2023,Warsaw - Poland,https://devopsdays.org/events/2023-warsaw/program,True,True,False,False,True
2023,Belém - Brazil,https://devopsdays.org/events/2023-belem/program,True,False,False,False,True
2023,Florianópolis - Brazil,https://devopsdays.org/events/2023-florianopolis/program,True,True,False,False,True
2023,Chattanooga - United States,https://devopsdays.org/events/2023-chattanooga/program,True,True,False,False,True
2023,Recife - Brazil,https://devopsdays.org/events/2023-recife/program,True,True,False,False,True
2023,Baku - Azerbaijan,https://devopsdays.org/events/2023-baku/program,True,False,False,False,True
2023,Poznań - Poland,https://devopsdays.org/events/2023-poznan/program,True,True,False,False,True
2023,Porto Alegre - Brazil,https://devopsdays.org/events/2023-porto-alegre/program,True,False,False,False,True
2023,Salvador - Brazil,https://devopsdays.org/events/2023-salvador/program,True,True,False,False,True
2024,Los Angeles - United States,https://devopsdays.org/events/2024-los-angeles/program,True,True,True,False,True
2024,Kraków - Poland,https://devopsdays.org/events/2024-krakow/program,True,True,False,False,True
2024,singapore - Singapore,https://devopsdays.org/events/2024-singapore/program,True,True,False,False,True
2024,Goiânia - Brazil,https://devopsdays.org/events/2024-goiania/program,True,True,False,False,True
2024,raleigh - United States,https://devopsdays.org/events/2024-raleigh/program,True,True,False,False,True
2024,Zurich - Switzerland,https://devopsdays.org/events/2024-zurich/program,True,True,False,False,True
2024,Tokyo - Japan,https://devopsdays.org/events/2024-tokyo/program,True,False,False,False,True
2024,Aracaju - Brazil,https://devopsdays.org/events/2024-aracaju/program,True,True,False,False,True
2024,istanbul - Türkiye,https://devopsdays.org/events/2024-istanbul/program,True,False,False,False,True
2024,Austin - United States,https://devopsdays.org/events/2024-austin/program,True,False,False,False,True
2024,Berlin - Germany,https://devopsdays.org/events/2024-berlin/program,True,True,False,False,True
2024,geneva - Switzerland,https://devopsdays.org/events/2024-geneva/program,True,True,False,False,True
2024,Seattle - United States,https://devopsdays.org/events/2024-seattle/program,True,True,False,False,True
2024,Philadelphia - United States,https://devopsdays.org/events/2024-philadelphia/program,True,True,False,False,True
2024,Kansas City - United States,https://devopsdays.org/events/2024-kansas-city/program,True,True,True,False,True
2024,São Paulo - Brazil,https://devopsdays.org/events/2024-sao-paulo/program,True,True,False,False,True
2024,Medellín - Colombia,https://devopsdays.org/events/2024-medellin/program,True,False,False,False,True
2024,Montréal - Canada,https://devopsdays.org/events/2024-montreal/program,True,True,False,False,True
2024,Nairobi - Kenya,https://devopsdays.org/events/2024-nairobi/program,True,False,False,False,True
2024,Houston - United States,https://devopsdays.org/events/2024-houston/program,True,True,False,True,True
2024,Kiev - Ukraine,https://devopsdays.org/events/2024-kyiv/program,True,False,False,False,True
2024,Sibiu - Romania,https://devopsdays.org/events/2024-sibiu/program,True,True,False,False,True
2024,Amsterdam - The Netherlands,https://devopsdays.org/events/2024-amsterdam/program,True,True,False,False,True
2024,Juiz de Fora - Brazil,https://devopsdays.org/events/2024-juiz-de-fora/program,True,True,False,False,True
2024,Nashville - United States,https://devopsdays.org/events/2024-nashville/program,True,True,False,False,True
2024,taipei - Taiwan,https://devopsdays.org/events/2024-taipei/program,True,False,False,False,True
2024,Jakarta - Indonesia,https://devopsdays.org/events/2024-jakarta/program,True,False,False,False,True
2024,Minneapolis - United States,https://devopsdays.org/events/2024-minneapolis/program,True,True,True,False,True
2024,Birmingham - United Kingdom,https://devopsdays.org/events/2024-birmingham-al/program,True,True,False,False,True
2024,Halifax - Canada,https://devopsdays.org/events/2024-halifax/program,True,True,False,False,True
2024,Rio de Janeiro - Brazil,https://devopsdays.org/events/2024-rio-de-janeiro/program,True,True,False,False,True
2024,Curitiba - Brazil,https://devopsdays.org/events/2024-curitiba/program,True,False,False,False,True
2024,Antwerp - Belgium,https://devopsdays.org/events/2024-organiser-summit/program,True,True,False,False,True
2024,Antwerp - Belgium,https://devopsdays.org/events/2024-antwerp/program,True,True,True,False,True
2024,Vilnius - Lithuania,https://devopsdays.org/events/2024-vilnius/program,True,True,False,False,True
2024,Belo Horizonte - Brazil,https://devopsdays.org/events/2024-belo-horizonte/program,True,True,False,False,True
2024,Denver - United States,https://devopsdays.org/events/2024-denver/program,True,True,False,False,True
2024,Tampa Bay - United States,https://devopsdays.org/events/2024-tampa/program,True,True,False,False,True
2024,Fortaleza - Brazil,https://devopsdays.org/events/2024-fortaleza/program,True,True,False,False,True
2024,Portugal - Portugal,https://devopsdays.org/events/2024-portugal/program,True,True,False,False,True
2024,Cairo - Egypt,https://devopsdays.org/events/2024-cairo/program,True,False,False,False,True
2024,Washington - United States,https://devopsdays.org/events/2024-washington-dc/program,True,True,False,False,True
2024,London - United Kingdom,https://devopsdays.org/events/2024-london/program,True,True,False,False,True
2024,Ljubljana - Slovenia,https://devopsdays.org/events/2024-ljubljana/program,True,False,False,False,True
2024,kerala - Finland,https://devopsdays.org/events/2024-kerala/program,True,False,False,False,True
2024,Cáceres - Spain,https://devopsdays.org/events/2024-caceres/program,True,True,False,False,True
2024,Almaty - Kazakhstan,https://devopsdays.org/events/2024-almaty/program,True,False,False,False,True
2024,Dallas - United States,https://devopsdays.org/events/2024-dallas/program,True,True,True,False,True
2024,Des Moines - United States,https://devopsdays.org/events/2024-des-moines/program,True,False,False,False,True
2024,Campinas - Brazil,https://devopsdays.org/events/2024-campinas/program,True,True,False,False,True
2024,Boston - United States,https://devopsdays.org/events/2024-boston/program,True,True,False,False,True
2024,Tel Aviv - Israel,https://devopsdays.org/events/2024-tel-aviv/program,True,True,False,False,True
2024,Warsaw - Poland,https://devopsdays.org/events/2024-warsaw/program,True,False,False,False,True
2024,João Pessoa - Brazil,https://devopsdays.org/events/2024-joao-pessoa/program,True,False,False,False,True
2024,Bogotá - Colombia,https://devopsdays.org/events/2024-bogota/program,True,False,False,False,True
2024,Chattanooga - United States,https://devopsdays.org/events/2024-chattanooga/program,True,True,False,False,True
2024,Florianópolis - Brazil,https://devopsdays.org/events/2024-florianopolis/program,True,True,False,False,True
2024,Natal - Brazil,https://devopsdays.org/events/2024-natal/program,True,False,False,False,True
2024,Brasília - Brazil,https://devopsdays.org/events/2024-brasilia/program,True,True,False,False,True
2024,Maceio - Brazil,https://devopsdays.org/events/2024-maceio/program,True,True,False,False,True
2024,Porto Alegre - Brazil,https://devopsdays.org/events/2024-porto-alegre/program,True,True,False,False,True
2024,Paris - France,https://devopsdays.org/events/2024-paris/program,True,False,False,False,True
2024,Salvador - Brazil,https://devopsdays.org/events/2024-salvador/program,True,True,False,False,True
2024,Recife - Brazil,https://devopsdays.org/events/2024-recife/program,True,True,False,False,True
2025,Los Angeles - United States,https://devopsdays.org/events/2025-los-angeles/program,True,True,True,False,True
2025,Zurich - Switzerland,https://devopsdays.org/events/2025-zurich/program,True,True,False,False,True
2025,goiania - Brazil,https://devopsdays.org/events/2025-goiania/program,True,True,False,False,True
2025,Chicago - United States,https://devopsdays.org/events/2025-chicago/program,True,True,False,True,True
2025,Tokyo - Japan,https://devopsdays.org/events/2025-tokyo/program,True,False,False,False,True
2025,Aarhus - Denmark,https://devopsdays.org/events/2025-aarhus/program,True,True,False,False,True
2025,Atlanta - United States,https://devopsdays.org/events/2025-atlanta/program,True,True,False,False,True
2025,Austin - United States,https://devopsdays.org/events/2025-austin/program,True,False,False,False,True
2025,Salt Lake City - United States,https://devopsdays.org/events/2025-salt-lake-city/program,True,True,False,False,True
2025,singapore - Singapore,https://devopsdays.org/events/2025-singapore/program,True,True,False,False,True
2025,geneva - Switzerland,https://devopsdays.org/events/2025-geneva/program,True,True,False,False,True
2025,Baltimore - United States,https://devopsdays.org/events/2025-baltimore/program,True,False,False,False,True
2025,Sibiu - Romania,https://devopsdays.org/events/2025-sibiu/program,True,True,False,False,True
2025,Medellín - Colombia,https://devopsdays.org/events/2025-medellin/program,True,False,False,False,True
2025,prague - Czechia,https://devopsdays.org/events/2025-prague/program,True,True,False,False,True
2025,Tashkent - Uzbekistan,https://devopsdays.org/events/2025-tashkent/program,True,False,False,False,True
2025,taipei - Taiwan,https://devopsdays.org/events/2025-taipei/program,True,False,False,False,True
2025,Belém - Brazil,https://devopsdays.org/events/2025-belem/program,True,False,False,False,True
2025,Feira de Santana - Brazil,https://devopsdays.org/events/2025-feira-de-santana/program,True,True,False,False,True
2025,Amsterdam - The Netherlands,https://devopsdays.org/events/2025-amsterdam/program,True,True,False,False,True
2025,Kansas City - United States,https://devopsdays.org/events/2025-kansas-city/program,True,True,False,False,True
2025,Rio de Janeiro - Brazil,https://devopsdays.org/events/2025-rio-de-janeiro/program,True,True,False,False,True
2025,Lima - Peru,https://devopsdays.org/events/2025-lima/program,True,False,False,False,True
2025,Halifax - Canada,https://devopsdays.org/events/2025-halifax/program,True,True,False,False,True
2025,Curitiba - Brazil,https://devopsdays.org/events/2025-curitiba/program,True,False,False,False,True
2025,Kiev - Ukraine,https://devopsdays.org/events/2025-kyiv/program,True,False,False,False,True
2025,Graz - Austria,https://devopsdays.org/events/2025-graz/program,True,False,False,False,True
2025,santiago - Dominican Republic,https://devopsdays.org/events/2025-santiago/program,True,False,False,False,True
2025,Vilnius - Lithuania,https://devopsdays.org/events/2025-vilnius/program,True,True,False,False,True
2025,Ljubljana - Slovenia,https://devopsdays.org/events/2025-ljubljana/program,True,False,False,False,True
2025,Denver - United States,https://devopsdays.org/events/2025-denver/program,True,True,False,False,True
2025,dallas - United States,https://devopsdays.org/events/2025-dallas/program,True,True,False,False,True
2025,Washington - United States,https://devopsdays.org/events/2025-washington-dc/program,True,True,False,False,True
2025,Brasília - Brazil,https://devopsdays.org/events/2025-brasilia/program,True,True,False,False,True
2025,london - United Kingdom,https://devopsdays.org/events/2025-london/program,True,True,False,False,True
2025,Cairo - Egypt,https://devopsdays.org/events/2025-cairo/program,True,False,False,False,True
2025,Juiz de Fora - Brazil,https://devopsdays.org/events/2025-juiz-de-fora/program,True,False,False,False,True
2025,Philadelphia - United States,https://devopsdays.org/events/2025-philadelphia/program,True,True,False,False,True
2025,Des Moines - United States,https://devopsdays.org/events/2025-des-moines/program,True,False,False,False,True
2025,Belo Horizonte - Brazil,https://devopsdays.org/events/2025-belo-horizonte/program,True,True,False,False,True
2025,Fortaleza - Brazil,https://devopsdays.org/events/2025-fortaleza/program,True,True,False,False,True
2025,Montréal - Canada,https://devopsdays.org/events/2025-montreal/program,True,True,False,False,True
2025,Bogotá - Colombia,https://devopsdays.org/events/2025-bogota/program,True,False,False,False,True
2025,Campinas - Brazil,https://devopsdays.org/events/2025-campinas/program,True,True,False,False,True
2025,Garanhuns - Brazil,https://devopsdays.org/events/2025-garanhuns/program,True,False,False,False,True
2025,Almaty - Kazakhstan,https://devopsdays.org/events/2025-almaty/program,True,False,False,False,True
2025,Maceio - Brazil,https://devopsdays.org/events/2025-maceio/program,True,True,False,False,True
2025,Istanbul - Türkiye,https://devopsdays.org/events/2025-istanbul/program,True,False,False,False,True
2025,João Pessoa - Brazil,https://devopsdays.org/events/2025-joao-pessoa/program,True,False,False,False,True
2025,Warsaw - Poland,https://devopsdays.org/events/2025-warsaw/program,True,False,False,False,True
2025,São Paulo - Brazil,https://devopsdays.org/events/2025-sao-paulo/program,True,False,False,False,True
2025,Wollongong - Australia,https://devopsdays.org/events/2025-wollongong/program,True,True,False,False,True
2025,Porto Alegre - Brazil,https://devopsdays.org/events/2025-porto-alegre/program,True,True,False,False,True
